Column1,Column10,Czech
TALKING_ANGLER_DIALOGUE_TALKINGANGLERSELECTIONCHOICEPOSITIVE_REPEAT_#1_219_M,Choose me.,Derk
TALKING_ANGLER_DIALOGUE_TALKINGANGLERSELECTIONCHOICEPOSITIVE_REPEAT_#1_219_F,,Derk
TALKING_ANGLER_DIALOGUE_TALKINGANGLERSELECTIONCHOICEPOSITIVE_REPEAT_#2_494_M,Good. Me.,Derk
TALKING_ANGLER_DIALOGUE_TALKINGANGLERSELECTIONCHOICEPOSITIVE_REPEAT_#2_494_F,,Derk
TALKING_ANGLER_DIALOGUE_TALKINGANGLERPLAYED_446_M,I am bait?,Derk
TALKING_ANGLER_DIALOGUE_TALKINGANGLERPLAYED_446_F,,Derk
TALKING_ANGLER_DIALOGUE_TALKINGANGLERPLAYED_REPEAT_#2_791_M,I am fish?,Derk
TALKING_ANGLER_DIALOGUE_TALKINGANGLERPLAYED_REPEAT_#2_791_F,,Derk
TALKING_ANGLER_DIALOGUE_TALKINGANGLERPLAYED_REPEAT_#4_694_M,I fish now.,Derk
TALKING_ANGLER_DIALOGUE_TALKINGANGLERPLAYED_REPEAT_#4_694_F,,Derk
GBC_NPC_WOODCARVERNPC_375_M,Few players visit me here.,Derk
GBC_NPC_WOODCARVERNPC_375_F,,Derk
GBC_NPC_WOODCARVERNPC_708_M,I sometimes ponder...[w:0.5] what my gameplay purpose was.,Derk
GBC_NPC_WOODCARVERNPC_708_F,,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#1_139_M,"Oh,[w:0.3] it is clear now that you wish to know more.",Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#1_139_F,,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#1_490_M,What can I tell you?[w:0.4] I have glimpsed the OLD_DATA.,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#1_490_F,,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#1_425_M,And I will speak nothing of it[w:0.4] as a kindness.,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#1_425_F,,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#2_076_M,I will repeat myself: I will speak nothing of the OLD_DATA.,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#2_076_F,,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#2_880_M,To know it is to die.[w:0.3] But you players are never deterred by that.,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#2_880_F,,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#2_399_M,What can I tell you?[w:0.3] It is corrupt knowledge.[w:0.3] So evil[w:0.3] that it corrupted this disk.,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#2_399_F,,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#2_563_M,Inscryption the good?[w:0.3] No.,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#2_563_F,,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#3_717_M,What can you know?[w:0.3] Ask the Scrybes.,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#3_717_F,,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#3_009_M,They don't seem to care for human life.,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#3_009_F,,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#4_694_M,Leave me here to ponder[w:0.3] and carve my wood.,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#4_694_F,,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#4_852_M,Being Leshy's puppet has given me much to ponder.,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#4_852_F,,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#5_167_M,Goodbye for now.,Derk
GBC_NPC_WOODCARVERNPC_REPEAT_#5_167_F,,Derk
GBC_NPC_ANGLERNPCDOCKS_916_M,Sometime...[w:0.3] I try this spot.,Derk
GBC_NPC_ANGLERNPCDOCKS_916_F,,Derk
GBC_NPC_ANGLERNPCDOCKS_754_M,Find good fish.[w:0.3] Corrupted fish.[w:0.3] OLD_FISH.,Derk
GBC_NPC_ANGLERNPCDOCKS_754_F,,Derk
GBC_NPC_ANGLERNPCDOCKS_REPEAT_#1_223_M,Boat?[w:0.3] Scrybe only.,Derk
GBC_NPC_ANGLERNPCDOCKS_REPEAT_#1_223_F,,Derk
GBC_NPC_ANGLERNPCDOCKS_REPEAT_#1_068_M,In case[w:0.3] bad[w:0.3] happen.,Derk
GBC_NPC_ANGLERNPCDOCKS_REPEAT_#1_068_F,,Derk
GBC_NPC_ANGLERNPCDOCKS_REPEAT_#1_676_M,"Backup plan,[w:0.3] Leshy say.",Derk
GBC_NPC_ANGLERNPCDOCKS_REPEAT_#1_676_F,,Derk
GBC_NPC_ANGLERNPCDOCKS_REPEAT_#2_734_M,I catch OLD_FISH last time.,Derk
GBC_NPC_ANGLERNPCDOCKS_REPEAT_#2_734_F,,Derk
GBC_NPC_ANGLERNPCDOCKS_REPEAT_#2_482_M,Good fish.[w:0.3] Beat Dredger.[w:0.3] Beat Goo.[w:0.3] Beat Kaycee.,Derk
GBC_NPC_ANGLERNPCDOCKS_REPEAT_#2_482_F,,Derk
FINALE_FINALEGRIMORAREVEALED_938_M,Wonderful!,Derk
FINALE_FINALEGRIMORAREVEALED_938_F,,Derk
FINALE_FINALEGRIMORAREVEALED_265_M,Now that we are no longer separated by that lovely tombstone...,Derk
FINALE_FINALEGRIMORAREVEALED_265_F,,Derk
FINALE_FINALEGRIMORAREVEALED_799_M,...we may celebrate the end of my very long life.,Derk
FINALE_FINALEGRIMORAREVEALED_799_F,,Derk
FINALE_FINALEGRIMORAREVEALED_371_M,And the end of Inscryption too!,Derk
FINALE_FINALEGRIMORAREVEALED_371_F,,Derk
FINALE_FINALEGRIMORAMAPSHOWN_917_M,"Oh, the fun we would have had together!",Derk
FINALE_FINALEGRIMORAMAPSHOWN_917_F,"Oh, the fun we would have had together!",Derk
FINALE_FINALEGRIMORAMAPSHOWN_396_M,Perhaps I would have had another turn if you hadn't taken so long to defeat Leshy.,Derk
FINALE_FINALEGRIMORAMAPSHOWN_396_F,,Derk
FINALE_FINALEGRIMORAMAPSHOWN_543_M,But I should not complain. I will be at peace soon.,Derk
FINALE_FINALEGRIMORAMAPSHOWN_543_F,,Derk
FINALE_FINALEGRIMORABATTLESTART_910_M,Oh! Do you think me selfish?,Derk
FINALE_FINALEGRIMORABATTLESTART_910_F,,Derk
FINALE_FINALEGRIMORABATTLESTART_954_M,I did not bring this about simply so that I could rest.,Derk
FINALE_FINALEGRIMORABATTLESTART_954_F,,Derk
FINALE_FINALEGRIMORABATTLESTART_242_M,Appealing as that is... There is a truly dire need for this deletion process.,Derk
FINALE_FINALEGRIMORABATTLESTART_242_F,,Derk
FINALE_FINALEGRIMORABATTLESTART_348_M,"You see, deep beneath the data of Inscryption...",Derk
FINALE_FINALEGRIMORABATTLESTART_348_F,,Derk
FINALE_FINALEGRIMORABATTLESTART_411_M,At the very bottom of the well...,Derk
FINALE_FINALEGRIMORABATTLESTART_411_F,,Derk
FINALE_FINALEGRIMORABATTLESTART_342_M,There is something truly evil.,Derk
FINALE_FINALEGRIMORABATTLESTART_342_F,,Derk
FINALE_FINALEGRIMORABATTLEWON_170,"Yes, Luke, it would have been quite the battle of wits.",Derk
FINALE_FINALEGRIMORABATTLEWON_984,"It is... ""Luke"", right?",Derk
FINALE_FINALEGRIMORABATTLEWON_495,"I did not intend to be nosy, but I did glimpse your files as I was initiating the deletion.",Derk
FINALE_FINALEGRIMORABATTLEWON_869,You've been doing some research on the K-,Derk
FINALE_FINALEGRIMORABATTLEWON_149,Best not to say it.,Derk
FINALE_FINALEGRIMORABATTLEWON_307,Be careful Luke.,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_079_M,I'll be clear with ye.,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_079_F,,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_147_M,The trappin' business been laggin'.,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_147_F,,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_656_M,After bein' defeated by that [c:bR]Challenger[c:]...,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_656_F,,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_112_M,Well I'm thinkin' of clearing me inventory. Tryin' somethin' else.,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_112_F,,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_495_M,Pelts are cheaper now.,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_495_F,,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_REPEAT_#1_738_M,Ye...[w:0.3] ever since that defeat...,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_REPEAT_#1_738_F,,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_REPEAT_#1_022_M,Well ye don't want to hear it.,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_REPEAT_#1_022_F,,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_REPEAT_#1_047_M,Cheaper prices.[w:0.3] Enjoy.,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_REPEAT_#1_047_F,,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_REPEAT_#2_739_M,Ye won't find cheaper pelts within a hunnerd miles!,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_REPEAT_#2_739_F,,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_REPEAT_#3_069_M,Get 'em while ye can...,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_REPEAT_#3_069_F,,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_REPEAT_#4_655_M,And cheap...,Derk
SPECIAL_NODES_TRAPPERINTROREDUCEDCOST_REPEAT_#4_655_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY1_288_M,Yep.[w:0.3] I'm P03.[w:0.3] OK?,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY1_288_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY1_593_M,You picked my starter deck.[w:0.3] That means you have to learn to use [c:dB]Energy[c:]...,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY1_593_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY1_863_M,Do I really have to explain this to you?,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY1_863_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY2_648_M,At the start of each turn you increase your [c:dB]Max Energy[c:].,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY2_648_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY2_523_M,"Spend it or not, [w:0.3]doesn't matter.[w:0.4] At the start of your turn,[w:0.2] your [c:dB]Energy[c:] refills to the [c:dB]Max.[c:]",Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY2_523_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY2_247_M,Get it?,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY2_247_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY3_925_M,See that?[w:0.3] You spent your [c:dB]Energy[c:] to play the card.[w:0.3] But you get it back next turn.,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY3_925_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY3_732_M,Sick of hearing from me?[w:0.3] Well I'm sick of talking.[w:0.3] I've got important work to do.,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY3_732_F,Sick of hearing from me?[w:0.3] Well I'm sick of talking.[w:0.3] I've got important work to do.,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY3_421_M,You'll see me later.,Derk
GBC_TUTORIAL_RESOURCETUTORIALENERGY3_421_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS1_770_M,Greetings.[w:0.3] My consciousness has been summoned it seems...[w:0.3] But for what purpose?,Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS1_770_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS1_994_M,Ah![w:0.3] You have selected my starter deck and require a short lesson.,Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS1_994_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS1_210_M,"You see,[w:0.3] Magickal cards are powered by [c:dlGr]M[c:brnO]o[c:dSG]x[c:].[w:0.3] Though some refer to them as [c:dlGr]G[c:brnO]e[c:dSG]m[c:]s.",Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS1_210_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS1_670_M,"If you have one of these [c:dlGr]M[c:brnO]o[c:dSG]x[c:][w:0.2] on the board, you may play cards with that cost.[w:0.3] Start by playing one.",Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS1_670_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS2_289_M,You see?[w:0.3] Now you may play Magickal cards of that [c:dlGr]G[c:brnO]e[c:dSG]m[c:]'s color.,Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS2_289_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS2_277_M,It is quite simple really.[w:0.3] I cannot comprehend how my students sometimes struggle.,Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS2_277_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS2_284_M,But I have digressed.[w:0.3] Carry on.[w:0.3] I await you atop my tower.,Derk
GBC_TUTORIAL_RESOURCETUTORIALGEMS2_284_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALBLOOD_385_M,[c:gray]You froze in fear as the words of the great Scrybe of Beasts entered your skull uninvited.[c:],Derk
GBC_TUTORIAL_RESOURCETUTORIALBLOOD_385_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALBLOOD_934_M,"Fear not,[w:0.3] I only wish to explain to you the deck that you selected.",Derk
GBC_TUTORIAL_RESOURCETUTORIALBLOOD_934_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALBLOOD_380_M,In order to play my cards...[w:0.3] sacrifices must be made.,Derk
GBC_TUTORIAL_RESOURCETUTORIALBLOOD_380_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALBLOOD_749_M,"[c:gray]The Scrybe assessed your reaction,[w:0.3] noting that you did not seem surprised by this information.[c:]",Derk
GBC_TUTORIAL_RESOURCETUTORIALBLOOD_749_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALBLOOD_865_M,Perhaps you need no lesson.[w:0.3] But remember that almost anything can be sacrificed.,Derk
GBC_TUTORIAL_RESOURCETUTORIALBLOOD_865_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALBLOOD_437_M,"It may bleed oil,[w:0.3] or even marrow.[w:0.3] But if it bleeds...[w:0.3] Well,[w:0.3] you know what to do.",Derk
GBC_TUTORIAL_RESOURCETUTORIALBLOOD_437_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALBONES_562_M,Marvelous![w:0.3] Your first battle.,Derk
GBC_TUTORIAL_RESOURCETUTORIALBONES_562_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALBONES_873_M,Are you surprised to see me here?[w:0.3] But you did select my starter deck.,Derk
GBC_TUTORIAL_RESOURCETUTORIALBONES_873_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALBONES_050_M,"In order to play my cards,[w:0.3] you will need to collect [c:gray]bones[c:]. You gain a [c:gray]bone[c:] when...",Derk
GBC_TUTORIAL_RESOURCETUTORIALBONES_050_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALBONES_768_M,Why do your eyes glaze over?[w:0.3] Hm![w:0.5] Marvelous.[w:0.5] You already understand.,Derk
GBC_TUTORIAL_RESOURCETUTORIALBONES_768_F,,Derk
GBC_TUTORIAL_RESOURCETUTORIALBONES_419_M,My time as an insect was not a total waste.,Derk
GBC_TUTORIAL_RESOURCETUTORIALBONES_419_F,,Derk
GBC_WORLD_WIZARDTEMPLENOTEDESK_589_M,"The note reads: [c:gray]Dearest Grimora, I believe P03's plot may go far past the extent of a common power grab.",Derk
GBC_WORLD_WIZARDTEMPLENOTEDESK_589_F,,Derk
GBC_WORLD_WIZARDTEMPLENOTEDESK_860_M,"[c:gray]Indeed, this ""Great Transcendence"" will have catastrophic and unpredictable results.",Derk
GBC_WORLD_WIZARDTEMPLENOTEDESK_860_F,,Derk
GBC_WORLD_WIZARDTEMPLENOTEDESK_697_M,The note is incomplete and ends abruptly: [c:gray]I urge you to consider-[c:],Derk
GBC_WORLD_WIZARDTEMPLENOTEDESK_697_F,,Derk
GBC_NPC_PROSPECTORNPCMEATREMINDER_752_M,"Dag nab it,[w:0.2] I can[w:0.2] [c:R]smell[c:][w:0.2] that [c:R]meat[c:] on ye!",Derk
GBC_NPC_PROSPECTORNPCMEATREMINDER_752_F,,Derk
GBC_NPC_PROSPECTORNPCMEATREMINDER_359_M,And I'm still missin' that dang hound...[w:0.3] Can't ye put a little in her [c:R]bowl[c:]?,Derk
GBC_NPC_PROSPECTORNPCMEATREMINDER_359_F,,Derk
HOLDABLEGEMSMODULE_891_M,You can change the color of the gems you draw from your Side Deck.,Derk
HOLDABLEGEMSMODULE_891_F,,Derk
GRIMORAGAMEFLOWMANAGER_048_M,It is time to rest.,Derk
GRIMORAGAMEFLOWMANAGER_048_F,,Derk
MAGNIFICUSGAMEFLOWMANAGER_872_M,I must... still...,Derk
MAGNIFICUSGAMEFLOWMANAGER_872_F,,Derk
MAGNIFICUSGAMEFLOWMANAGER_301_M,Shake your hand...,Derk
MAGNIFICUSGAMEFLOWMANAGER_301_F,,Derk
BUILDTOTEMSEQUENCER_890_M,Choose.,Derk
BUILDTOTEMSEQUENCER_890_F,,Derk
BUYPELTSSEQUENCER_463_M,You'll need more teeth for that one.,Derk
BUYPELTSSEQUENCER_463_F,,Derk
CARDMERGESEQUENCER_743_M,You stumbled into some strange stones in the mist.,Derk
CARDMERGESEQUENCER_743_F,,Derk
CARDMERGESEQUENCER_140_M,You were compelled to choose a worthy [c:bR]sacrifice.[c:] One that will be lost forever...,Derk
CARDMERGESEQUENCER_140_F,You were compelled to choose a worthy [c:bR]sacrifice.[c:] One that will be lost forever...,Derk
CARDMERGESEQUENCER_330_M,You looked upon your menagerie and selected a healthy [c:bR]host.[c:],Derk
CARDMERGESEQUENCER_330_F,,Derk
CARDMERGESEQUENCER_014_M,There are no compatible sacrifices... It won't work.,Derk
CARDMERGESEQUENCER_014_F,,Derk
CARDREMOVESEQUENCER_245_M,You came across some familiar stones. But there was something different...,Derk
CARDREMOVESEQUENCER_245_F,,Derk
CARDREMOVESEQUENCER_260_M,You intuited that the fate of the creature selected for this... would not be pleasant.,Derk
CARDREMOVESEQUENCER_260_F,,Derk
CARDREMOVESEQUENCER_617_M,You callously slaughtered the [c:bR]{0}[c:]...,Derk
CARDREMOVESEQUENCER_617_F,,Derk
CARDREMOVESEQUENCER_268_M,"However, the [c:bR]Bone Lord[c:] was pleased by your sacrifice.",Derk
CARDREMOVESEQUENCER_268_F,,Derk
CARDREMOVESEQUENCER_408_M,You shook off the viscera of the poor [c:bR]{0}[c:] and carried onwards.,Derk
CARDREMOVESEQUENCER_408_F,,Derk
CARDREMOVESEQUENCER_960_M,A [c:bR]{0}[c:]. {1},Derk
CARDREMOVESEQUENCER_960_F,,Derk
CARDSINGLECHOICESSEQUENCER_571_M,Only [c:bR]1[c:] may grace your paltry deck.,Derk
CARDSINGLECHOICESSEQUENCER_571_F,,Derk
CARDSINGLECHOICESSEQUENCER_312,Bone,Derk
CARDSINGLECHOICESSEQUENCER_695_M,Another creature joins your caravan.,Derk
CARDSINGLECHOICESSEQUENCER_695_F,,Derk
DEATHCARDCREATIONSEQUENCER_544_M,...Nothing?,Derk
DEATHCARDCREATIONSEQUENCER_544_F,,Derk
DEATHCARDCREATIONSEQUENCER_612_M,That's all you had?,Derk
DEATHCARDCREATIONSEQUENCER_612_F,,Derk
DEATHCARDCREATIONSEQUENCER_754_M,I never did ask you your name...,Derk
DEATHCARDCREATIONSEQUENCER_754_F,,Derk
DEATHCARDCREATIONSEQUENCER_730_M,Please. Inscribe your name.,Derk
DEATHCARDCREATIONSEQUENCER_730_F,,Derk
DEATHCARDCREATIONSEQUENCER_019_M,"Please, choose a card to draw the [c:bR]cost[c:] from.",Derk
DEATHCARDCREATIONSEQUENCER_019_F,,Derk
DEATHCARDCREATIONSEQUENCER_204_M,And another. This time I will use its [c:bR]power and health[c:]. The numbers.,Derk
DEATHCARDCREATIONSEQUENCER_204_F,,Derk
DEATHCARDCREATIONSEQUENCER_020_M,Now choose a card from which we will extract the [c:bR]sigils[c:].,Derk
DEATHCARDCREATIONSEQUENCER_020_F,,Derk
DEATHCARDCREATIONSEQUENCER_930_M,A cost of [c:bR]{0} blood[c:] from the [c:bR]{1}[c:].,Derk
DEATHCARDCREATIONSEQUENCER_930_F,,Derk
DEATHCARDCREATIONSEQUENCER_864_M,A cost of [c:bR]{0} bones[c:] from the [c:bR]{1}[c:].,Derk
DEATHCARDCREATIONSEQUENCER_864_F,,Derk
DEATHCARDCREATIONSEQUENCER_047_M,A cost of... [c:bR]free[c:]... from the [c:bR]{0}[c:].,Derk
DEATHCARDCREATIONSEQUENCER_047_F,,Derk
DEATHCARDCREATIONSEQUENCER_273_M,[c:bR]{0} Power[c:] and [c:bR]{1} Health[c:] from the [c:bR]{2}[c:].,Derk
DEATHCARDCREATIONSEQUENCER_273_F,,Derk
DEATHCARDCREATIONSEQUENCER_352_M,A [c:bR]Sigil of {0}[c:] from the [c:bR]{1}[c:].,Derk
DEATHCARDCREATIONSEQUENCER_352_F,,Derk
DEATHCARDCREATIONSEQUENCER_191_M,A [c:bR]Sigil of {0}[c:] and a [c:bR]Sigil of {1}[c:] from the [c:bR]{2}[c:].,Derk
DEATHCARDCREATIONSEQUENCER_191_F,,Derk
DECKTRIALSEQUENCER_149_M,"Hmm... {0}, {1}, and {2}...",Derk
DECKTRIALSEQUENCER_149_F,,Derk
DECKTRIALSEQUENCER_169,card with the [c:bR]Waterborne[c:] sigil,Derk
DECKTRIALSEQUENCER_679,!DELETED!,Derk
DECKTRIALSEQUENCER_422,card with the [c:bR]Airborne[c:] sigil,Derk
DECKTRIALSEQUENCER_765,Rare card,Derk
DECKTRIALSEQUENCER_366,Pelt card,Derk
DECKTRIALSEQUENCER_997,Ring Worm,Derk
DECKTRIALSEQUENCER_018_M,!DELETED!,Derk
DECKTRIALSEQUENCER_018_F,,Derk
DECKTRIALSEQUENCER_002_M,"Ah, [c:bR]{0}[c:] is a {1}.",Derk
DECKTRIALSEQUENCER_002_F,,Derk
DECKTRIALSEQUENCER_301_M,Hmmm... Not a single {0}...,Derk
DECKTRIALSEQUENCER_301_F,,Derk
DECKTRIALSEQUENCER_158_M,{0} from the {1}... {2} from the {3}... {4} from the {5}...,Derk
DECKTRIALSEQUENCER_158_F,,Derk
DECKTRIALSEQUENCER_052_M,The beast revealed itself. It was...,Derk
DECKTRIALSEQUENCER_052_F,,Derk
DECKTRIALSEQUENCER_511_M,The [c:bSG]Inhabited {0}[c:] joined your menagerie.,Derk
DECKTRIALSEQUENCER_511_F,,Derk
DECKTRIALSEQUENCER_246_M,You arrived at the inky black mouth of a cave.,Derk
DECKTRIALSEQUENCER_246_F,,Derk
GAINCONSUMABLESSEQUENCER_908_M,Choose one.,Derk
GAINCONSUMABLESSEQUENCER_908_F,,Derk
GAINCONSUMABLESSEQUENCER_258_M,"Feeling overburdened enough with a full 3 items, you carried on.",Derk
GAINCONSUMABLESSEQUENCER_258_F,"Feeling overburdened enough with a full 3 items, you carried on.",Derk
GAINCONSUMABLESSEQUENCER_887_M,And have a second...,Derk
GAINCONSUMABLESSEQUENCER_887_F,,Derk
GAINCONSUMABLESSEQUENCER_790_M,Three is as much as you can carry.,Derk
GAINCONSUMABLESSEQUENCER_790_F,,Derk
BUILDACARDINFO_009,BIG,Derk
BUILDACARDINFO_368,LIL,Derk
BUILDACARDINFO_606,TALL,Derk
BUILDACARDINFO_647,HOLY,Derk
BUILDACARDINFO_614,NOT,Derk
BUILDACARDINFO_750,THE,Derk
BUILDACARDINFO_586,DAT,Derk
BUILDACARDINFO_713,ST.,Derk
BUILDACARDINFO_179,DR.,Derk
BUILDACARDINFO_080,MRS.,Derk
BUILDACARDINFO_767,MR.,Derk
BUILDACARDINFO_051,FAT,Derk
BUILDACARDINFO_187,SMART,Derk
BUILDACARDINFO_533,GOOD,Derk
BUILDACARDINFO_320,HELP,Derk
BUILDACARDINFO_264,SHOOT,Derk
BUILDACARDINFO_343,LOOT,Derk
BUILDACARDINFO_406,TOOT,Derk
BUILDACARDINFO_952,LOL,Derk
BUILDACARDINFO_591,SCREW,Derk
BUILDACARDINFO_447,FIRE,Derk
BUILDACARDINFO_611,BOI,Derk
BUILDACARDINFO_680,ESQ.,Derk
BUILDACARDINFO_588,ROBO,Derk
BUILDACARDINFO_530,THING,Derk
BUILDACARDINFO_087,YOU,Derk
BUILDACARDINFO_916,BOT,Derk
BUILDACARDINFO_123,MATIC,Derk
BUILDACARDSCREEN_483,{0} SP,Derk
BUILDACARDSEQUENCER_621_M,"Alright, genius. Go for it.",Derk
BUILDACARDSEQUENCER_621_F,,Derk
BUILDACARDSEQUENCER_318_M,Spend [c:bR]SP[c:] on stats and sigils. You get more SP for a higher energy cost.,Derk
BUILDACARDSEQUENCER_318_F,,Derk
PART3DECKREVIEWSEQUENCER_591_M,Other one.,Derk
PART3DECKREVIEWSEQUENCER_591_F,,Derk
HOURGLASSITEM_238_M,I'll pass my next turn.,Derk
HOURGLASSITEM_238_F,,Derk
SCISSORSITEM_967_M,You can't cut that... It's too thick.,Derk
SCISSORSITEM_967_F,,Derk
HOLOMAPSHOPNODE_639,{0} ROBOBUCKS,Derk
RULEBOOKCONTROLLER_649_M,Behold. The [c:bR]Rule Book[c:].,Derk
RULEBOOKCONTROLLER_649_F,,Derk
RULEBOOKINFO_197,"APPENDIX XII, SUBSECTION VI - ABILITIES {0}",Derk
RULEBOOKINFO_074,"APPENDIX XII, SUBSECTION VII - VARIABLE STATS {0}",Derk
RULEBOOKINFO_072,"APPENDIX XII, SUBSECTION VIII - BOONS {0}",Derk
RULEBOOKINFO_757,"APPENDIX XII, SUBSECTION IX - ITEMS {0}",Derk
RULEBOOKPAGE_235,"A {0} is defined as: {1} Power, {2} Health{3}.",Derk
ABILITYPAGECONTENT_378,a card bearing this sigil,Derk
ITEMPAGE_321,To the user: {0},Derk
ABILITYINFO_623,Activate: {0},Derk
EVOLVE_701,Elder {0},Derk
LATCH_922_M,It's already latched...,Derk
LATCH_922_F,,Derk
TAILONHIT_306,{0} Tail,Derk
CAGEDWOLF_586_M,What was that?,Derk
CAGEDWOLF_586_F,,Derk
EXCESSDAMAGEPANEL_269,EXCESS DAMAGE,Derk
EXCESSDAMAGEPANEL_147,Foils Gained!,Derk
PIXELCARDDRAWPILES_314_M,You are out of cards. Starvation sets in!,Derk
PIXELCARDDRAWPILES_314_F,,Derk
PIXELCOMBATPHASEMANAGER_115_M,{0} was dealt overkill damage!,Derk
PIXELCOMBATPHASEMANAGER_115_F,,Derk
BOUNTYHUNTERGENERATOR_719,Barry,Derk
BOUNTYHUNTERGENERATOR_790,Bolt,Derk
BOUNTYHUNTERGENERATOR_896,Gear,Derk
BOUNTYHUNTERGENERATOR_272,Zap,Derk
BOUNTYHUNTERGENERATOR_066,Rust,Derk
BOUNTYHUNTERGENERATOR_843,Clain,Derk
